window_id,sub_ID,anchor_date,obs_start,obs_end,target_start,target_end,performance_mean_30d,performance_std_30d,performance_trend_30d,attendance_rate_30d,positive_behavior_count_30d,negative_behavior_count_30d,idea_count_30d,feat_count_30d,teamwork_count_30d,sacrifice_count_30d,lapse_count_30d,slip_count_30d,disruption_count_30d,sabotage_count_30d,n_efficacy_obs,split
98000188_2021-08-28,98000188,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.7714285714285714,0.3703280399090206,-0.1494740197641064,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000189_2021-08-28,98000189,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.49523809523809526,0.13219754338182868,0.1742429072362127,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21,train
98000190_2021-08-28,98000190,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5142857142857142,0.3595632271043777,-0.10299649346509412,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,train
98000191_2021-08-28,98000191,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.495,0.22589005243585583,0.18134529147982026,0.9523809523809523,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20,train
98000192_2021-08-28,98000192,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5857142857142856,0.48916839052182665,-0.25648708957602856,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,21,train
98000193_2021-08-28,98000193,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5238095238095237,0.4968951216351011,0.5968441185846348,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,train
98000195_2021-08-28,98000195,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.44000000000000006,0.17591864148251213,-0.07959183673469379,0.9523809523809523,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20,train
98000197_2021-08-28,98000197,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.475,0.22912878474779202,0.3240474661077116,0.9523809523809523,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000198_2021-08-28,98000198,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.838095238095238,0.4748433325594774,0.2729359260439907,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,21,train
98000199_2021-08-28,98000199,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5599999999999999,0.2603641175051019,0.4174619000142431,0.9523809523809523,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,train
98000200_2021-08-28,98000200,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.36,0.13533583957579087,-0.05381165919282531,0.9523809523809523,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,train
98000201_2021-08-28,98000201,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5904761904761905,0.25671922776598155,-0.11542875358622916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000203_2021-08-28,98000203,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.7761904761904762,0.5855807048603651,1.0158112846668792,1.0,8.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,21,train
98000204_2021-08-28,98000204,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.4050000000000001,0.0998683343734455,0.00675153673037535,0.9523809523809523,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000205_2021-08-28,98000205,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.49499999999999994,0.23725402775129137,0.24782608695652183,0.9523809523809523,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,20,train
98000207_2021-08-28,98000207,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.515,0.31834274809261465,-0.3373991031390141,0.9523809523809523,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000208_2021-08-28,98000208,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.7904761904761903,0.5778449289426721,-0.2781000956327707,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,train
98000209_2021-08-28,98000209,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.6476190476190475,0.22275333357561147,0.11724577621931778,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,train
98000210_2021-08-28,98000210,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.765,0.23232237130876207,-0.0348825383911321,0.9523809523809523,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000211_2021-08-28,98000211,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.7952380952380952,0.5181468811796425,-0.09285941982786124,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21,train
98000214_2021-08-28,98000214,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5809523809523809,0.5240410743625423,-0.33930506853681863,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,train
98000216_2021-08-28,98000216,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5904761904761905,0.1578124263319017,0.04322601211348416,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000219_2021-08-28,98000219,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.6619047619047619,0.5408106789590887,-0.49585591329295525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000220_2021-08-28,98000220,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5666666666666667,0.42583251793790167,-0.6078418871533318,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000222_2021-08-28,98000222,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.4904761904761905,0.4570610045768091,0.081383487408352,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21,train
98000224_2021-08-28,98000224,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5523809523809523,0.14359334113755975,0.06751673573477816,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21,train
98000225_2021-08-28,98000225,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.8300000000000001,0.4317650433182137,-0.18607609142942685,0.9523809523809523,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,train
98000226_2021-08-28,98000226,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.4750000000000001,0.14823523268955432,-0.1225465270009152,0.9523809523809523,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,20,train
98000227_2021-08-28,98000227,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.6100000000000001,0.27318780892889133,0.4315695067264573,0.9523809523809523,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000230_2021-08-28,98000230,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.8894736842105262,0.46891688062563125,-0.2507265896363503,0.9047619047619048,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,19,train
98000231_2021-08-28,98000231,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.8666666666666665,0.34253953543107013,-0.02543831686324559,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000232_2021-08-28,98000232,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5750000000000001,0.5437443284640696,-0.012139196115457628,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000234_2021-08-28,98000234,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.3095238095238096,0.12208506012105619,-0.08339177558176623,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21,train
98000235_2021-08-28,98000235,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.45714285714285713,0.14687215042828428,0.0037296780363402504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000236_2021-08-28,98000236,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.819047619047619,0.30922329734198173,0.6305068536818614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000237_2021-08-28,98000237,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.9999999999999998,0.406201920231798,-0.4478482626713427,1.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,21,train
98000240_2021-08-28,98000240,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,1.06,0.3952347736672338,0.29387755102040863,0.9523809523809523,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000241_2021-08-28,98000241,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.7210526315789473,0.24170447375168494,0.5317046603905702,0.9047619047619048,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,19,train
98000244_2021-08-28,98000244,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.48571428571428577,0.3837782097588584,-0.24443736053554374,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,train
98000247_2021-08-28,98000247,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.4571428571428572,0.30425553170226594,-0.4802677717564554,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21,train
98000249_2021-08-28,98000249,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.7150000000000001,0.334467369189629,0.3418360479203127,0.9523809523809523,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,train
98000250_2021-08-28,98000250,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5999999999999999,0.2470883072485369,0.37142857142857155,0.9523809523809523,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20,train
98000251_2021-08-28,98000251,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.31,0.33544942359389096,0.16549770704073385,0.9523809523809523,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20,train
98000254_2021-08-28,98000254,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.8809523809523812,0.26947921556039833,-0.20474976091807487,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,21,train
98000255_2021-08-28,98000255,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.6300000000000001,0.16889735281961551,0.07570514836950783,0.9523809523809523,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000256_2021-08-28,98000256,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.8428571428571429,0.2820840806770715,0.036436085431940844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000258_2021-08-28,98000258,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.6894736842105263,0.270585243997166,0.11945216355696729,0.9047619047619048,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,train
98000259_2021-08-28,98000259,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.6095238095238096,0.24880667576405963,0.3704813516098182,1.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,21,train
98000261_2021-08-28,98000261,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5380952380952382,0.2635833653252619,0.24281160344277952,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000266_2021-08-28,98000266,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.8549999999999999,0.7394699381811841,-0.4530612244897959,0.9523809523809523,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20,train
98000268_2021-08-28,98000268,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.7857142857142857,0.2833473385894321,0.13312081606630505,1.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,21,train
98000269_2021-08-28,98000269,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.49523809523809526,0.1532194193834139,0.06177876952502344,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21,train
98000270_2021-08-28,98000270,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5761904761904763,0.25671922776598155,-0.414089894803953,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21,train
98000271_2021-08-28,98000271,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.6142857142857142,0.21044171232366052,0.25247051322919983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000272_2021-08-28,98000272,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.8714285714285714,0.31167748898959186,-0.012910423971947811,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000273_2021-08-28,98000273,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.7333333333333334,0.2520504151250417,0.24203381036793656,0.8571428571428571,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18,train
98000274_2021-08-28,98000274,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.8142857142857144,0.24348657927227585,-0.19136117309531409,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000276_2021-08-28,98000276,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5380952380952382,0.20850944936906451,0.1142811603442778,1.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,train
98000277_2021-08-28,98000277,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.8285714285714286,0.29856801091687163,0.06512591648071375,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,train
98000279_2021-08-28,98000279,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.7523809523809525,0.6104253006052809,0.2824035702900857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000281_2021-08-28,98000281,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.9300000000000003,0.3510885328442626,0.15749187375484894,0.9523809523809523,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,20,train
98000282_2021-08-28,98000282,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5949999999999999,0.2211810403980842,-0.10094034675286552,0.9523809523809523,5.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,20,train
98000283_2021-08-28,98000283,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.7095238095238094,0.22339373738930532,0.055180108383805895,1.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,train
98000284_2021-08-28,98000284,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.7523809523809524,0.6682956289091285,0.47319094676442475,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,21,train
98000285_2021-08-28,98000285,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.575,0.48976363794450034,-0.3419206905853795,0.9523809523809523,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,train
98000286_2021-08-28,98000286,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5761904761904761,0.23217399058628832,0.1783551163532035,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21,train
98000287_2021-08-28,98000287,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.4578947368421053,0.2673237518517454,0.19236031927023955,0.9047619047619048,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,19,train
98000289_2021-08-28,98000289,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.980952380952381,0.6257947328150403,0.7672617150143447,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,train
98000291_2021-08-28,98000291,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.7571428571428571,0.26186146828319085,0.25275741153968745,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000292_2021-08-28,98000292,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5095238095238095,0.20953463175513948,0.16161938157475314,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000293_2021-08-28,98000293,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5666666666666667,0.2516611478423583,0.1713739241313355,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,21,train
98000294_2021-08-28,98000294,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.7857142857142857,0.6475227519444504,1.3320688555945173,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000296_2021-08-28,98000296,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5947368421052632,0.4636493936520549,0.6317327928911061,0.9047619047619048,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19,train
98000297_2021-08-28,98000297,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.6190476190476192,0.49660753882623215,-0.28125597704813554,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000298_2021-08-28,98000298,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.29500000000000004,0.26051568293028265,-0.19090909090909094,0.9523809523809523,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20,train
98000299_2021-08-28,98000299,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.4000000000000001,0.21213203435596426,0.0040165763468279735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000301_2021-08-28,98000301,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5428571428571428,0.22709343577353477,0.16496652853044289,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,21,train
98000302_2021-08-28,98000302,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.45789473684210524,0.4970085953579164,0.059656488549618365,0.9047619047619048,5.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19,train
98000303_2021-08-28,98000303,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.36190476190476195,0.2889224644713361,0.04035702900860695,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21,train
98000304_2021-08-28,98000304,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.635,0.15652475842498528,0.15538171027785302,0.9523809523809523,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000305_2021-08-28,98000305,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.6190476190476191,0.44228842130339296,0.41762830729996797,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,train
98000306_2021-08-28,98000306,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5611111111111111,0.25003267760291065,0.41026704262730124,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,train
98000308_2021-08-28,98000308,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.6476190476190476,0.31244047052046187,0.038922537456167826,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000309_2021-08-28,98000309,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.34761904761904755,0.419069263510279,-0.3888428434810332,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21,train
98000310_2021-08-28,98000310,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.39047619047619053,0.13380867649282652,-0.04313037934332181,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000311_2021-08-28,98000311,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.7318181818181819,0.3357810562686908,0.17916272469252542,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22,train
98000312_2021-08-28,98000312,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.8285714285714285,0.6075712774176023,-0.1778769525023912,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,21,train
98000313_2021-08-28,98000313,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.6333333333333332,0.6101912268570676,0.5676761236850494,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,train
98000316_2021-08-28,98000316,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.48947368421052634,0.22084367734794086,0.13765857194635722,0.9047619047619048,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000317_2021-08-28,98000317,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.4,0.22110831935702666,0.07883211678832117,0.9047619047619048,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000319_2021-08-28,98000319,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.6631578947368422,0.1920952492783766,0.05751615422850229,0.9047619047619048,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19,train
98000321_2021-08-28,98000321,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.355,0.3471310991541956,-0.1306986781764229,0.9523809523809523,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20,train
98000322_2021-08-28,98000322,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.425,0.42904422542253273,-0.02383447716285176,0.9523809523809523,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,20,train
98000323_2021-08-28,98000323,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.41999999999999993,0.4262443084972699,0.44160192874363774,0.9523809523809523,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,train
98000324_2021-08-28,98000324,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.41052631578947374,0.2766761782343019,0.18814361258001647,0.9047619047619048,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19,train
98000327_2021-08-28,98000327,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.585,0.49446941260304467,-0.3206536297883745,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000328_2021-08-28,98000328,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,1.095,0.727269587313796,0.7898994315697424,0.9523809523809523,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,train
98000329_2021-08-28,98000329,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.48571428571428577,0.3380617018914066,0.21144405482945458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000330_2021-08-28,98000330,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5526315789473685,0.3186227672911296,0.38344771901493757,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000331_2021-08-28,98000331,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.6799999999999999,0.20416711421361616,0.2207970682546956,0.9523809523809523,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20,train
98000332_2021-08-28,98000332,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.8666666666666666,0.2762848771346947,-0.09974497927956688,1.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,21,train
98000333_2021-08-28,98000333,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.4600000000000001,0.4761689218179439,0.8101674992653541,0.9523809523809523,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,train
98000334_2021-08-28,98000334,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.8300000000000001,0.3147262804071935,0.3568923657944431,0.9523809523809523,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,train
98000335_2021-08-28,98000335,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.7049999999999998,0.34713109915419565,-0.11014074098955332,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000337_2021-08-28,98000337,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.23333333333333334,0.2516611478423583,0.14593560726809043,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,21,train
98000339_2021-08-28,98000339,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.7714285714285714,0.3333809489800777,0.44297099139305085,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21,train
98000340_2021-08-28,98000340,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.5105263157894736,0.23308257202141253,0.03726442033123922,0.9047619047619048,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19,train
98000343_2021-08-28,98000343,2021-08-28,2021-07-30,2021-08-28,2021-08-29,2021-09-27,0.6190476190476192,0.24620935729384377,-0.18284985655084487,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21,train
