window_id,sub_ID,anchor_date,obs_start,obs_end,target_start,target_end,future_actual_efficacy_mean_30d,n_target_efficacy_obs,audit_sub_age,audit_sub_sex,audit_sup_ID,split
98000505_2021-10-27,98000505,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.29168181818181815,22,24,M,98000024.0,embargo
98000506_2021-10-27,98000506,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,1.0063809523809524,21,59,F,98000024.0,embargo
98000508_2021-10-27,98000508,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7104761904761905,21,44,F,98000024.0,embargo
98000509_2021-10-27,98000509,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7222727272727272,22,36,F,98000006.0,embargo
98000511_2021-10-27,98000511,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6537619047619048,21,50,M,98000010.0,embargo
98000512_2021-10-27,98000512,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7445454545454546,22,60,M,98000010.0,embargo
98000513_2021-10-27,98000513,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7081818181818182,22,46,M,98000680.0,embargo
98000514_2021-10-27,98000514,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.667,20,44,M,98000009.0,embargo
98000515_2021-10-27,98000515,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,1.100772727272727,22,49,M,98000011.0,embargo
98000517_2021-10-27,98000517,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7619047619047619,21,43,M,98000018.0,embargo
98000518_2021-10-27,98000518,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.9542857142857143,21,44,F,98000022.0,embargo
98000519_2021-10-27,98000519,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6539047619047619,21,63,M,98000001.0,embargo
98000520_2021-10-27,98000520,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.4724545454545455,22,39,M,98000002.0,embargo
98000521_2021-10-27,98000521,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,1.0456190476190474,21,52,F,98000002.0,embargo
98000522_2021-10-27,98000522,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7301428571428572,21,46,F,98000004.0,embargo
98000523_2021-10-27,98000523,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.5380454545454545,22,35,F,98000005.0,embargo
98000524_2021-10-27,98000524,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6924761904761904,21,38,F,98000013.0,embargo
98000527_2021-10-27,98000527,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.4713,20,57,F,98000593.0,embargo
98000529_2021-10-27,98000529,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.4994761904761905,21,56,F,98000004.0,embargo
98000530_2021-10-27,98000530,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.75925,20,31,M,98000004.0,embargo
98000532_2021-10-27,98000532,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7917142857142858,21,25,F,98000006.0,embargo
98000533_2021-10-27,98000533,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.9213636363636362,22,53,F,98000007.0,embargo
98000535_2021-10-27,98000535,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.871904761904762,21,18,M,98000010.0,embargo
98000536_2021-10-27,98000536,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.528090909090909,22,29,F,98000015.0,embargo
98000537_2021-10-27,98000537,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7484285714285714,21,51,F,98000021.0,embargo
98000538_2021-10-27,98000538,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.5408636363636364,22,38,F,98000003.0,embargo
98000539_2021-10-27,98000539,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.5525454545454547,22,29,F,98000007.0,embargo
98000541_2021-10-27,98000541,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.9092999999999998,20,28,M,98000019.0,embargo
98000543_2021-10-27,98000543,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.55735,20,41,F,98000003.0,embargo
98000544_2021-10-27,98000544,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.9361,20,42,M,98000005.0,embargo
98000547_2021-10-27,98000547,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6199444444444444,18,63,M,98000006.0,embargo
98000550_2021-10-27,98000550,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7516666666666667,21,65,F,98000012.0,embargo
98000551_2021-10-27,98000551,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6078947368421052,19,31,F,98000015.0,embargo
98000555_2021-10-27,98000555,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.4136363636363637,22,31,F,98000015.0,embargo
98000556_2021-10-27,98000556,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.375904761904762,21,19,M,98000018.0,embargo
98000560_2021-10-27,98000560,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.517090909090909,22,58,M,98000004.0,embargo
98000561_2021-10-27,98000561,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7269090909090908,22,35,M,98000680.0,embargo
98000562_2021-10-27,98000562,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.8167272727272727,22,28,M,98000553.0,embargo
98000563_2021-10-27,98000563,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.429590909090909,22,60,M,98000003.0,embargo
98000564_2021-10-27,98000564,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,1.0300000000000002,22,41,F,98000013.0,embargo
98000565_2021-10-27,98000565,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6123809523809524,21,29,M,98000553.0,embargo
98000567_2021-10-27,98000567,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,1.1069047619047618,21,61,M,98000680.0,embargo
98000569_2021-10-27,98000569,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6916842105263159,19,36,M,98000004.0,embargo
98000570_2021-10-27,98000570,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.9331000000000002,20,57,F,98000005.0,embargo
98000571_2021-10-27,98000571,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7547142857142857,21,31,F,98000011.0,embargo
98000572_2021-10-27,98000572,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6144000000000001,20,46,F,98000001.0,embargo
98000574_2021-10-27,98000574,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6613636363636364,22,60,F,98000011.0,embargo
98000575_2021-10-27,98000575,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.5943157894736842,19,29,F,98000593.0,embargo
98000582_2021-10-27,98000582,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.511952380952381,21,61,F,98000010.0,embargo
98000583_2021-10-27,98000583,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.902952380952381,21,58,M,98000010.0,embargo
98000584_2021-10-27,98000584,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6934285714285714,21,39,M,98000605.0,embargo
98000587_2021-10-27,98000587,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7068000000000001,20,54,M,98000007.0,embargo
98000588_2021-10-27,98000588,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.915470588235294,17,39,M,98000024.0,embargo
98000589_2021-10-27,98000589,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.8735238095238094,21,62,M,98000012.0,embargo
98000590_2021-10-27,98000590,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6604545454545454,22,40,M,98000022.0,embargo
98000591_2021-10-27,98000591,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.44100000000000006,21,25,F,98000002.0,embargo
98000592_2021-10-27,98000592,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6704090909090908,22,62,F,98000012.0,embargo
98000593_2021-10-27,98000593,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.3894090909090908,22,31,M,98000351.0,embargo
98000595_2021-10-27,98000595,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,1.0277,20,51,M,98000015.0,embargo
98000597_2021-10-27,98000597,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.5431578947368422,19,29,M,98000018.0,embargo
98000599_2021-10-27,98000599,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7190999999999999,20,33,F,98000011.0,embargo
98000600_2021-10-27,98000600,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6367727272727274,22,30,F,98000002.0,embargo
98000602_2021-10-27,98000602,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.4574761904761904,21,39,F,98000680.0,embargo
98000603_2021-10-27,98000603,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,1.1008636363636364,22,51,F,98000002.0,embargo
98000604_2021-10-27,98000604,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6244210526315789,19,22,F,98000017.0,embargo
98000605_2021-10-27,98000605,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.5915714285714285,21,33,F,98000443.0,embargo
98000606_2021-10-27,98000606,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6091428571428571,21,20,M,98000593.0,embargo
98000608_2021-10-27,98000608,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.27995238095238095,21,34,M,98000005.0,embargo
98000610_2021-10-27,98000610,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.9018181818181819,22,40,F,98000022.0,embargo
98000613_2021-10-27,98000613,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,1.1019999999999999,21,53,M,98000005.0,embargo
98000614_2021-10-27,98000614,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,1.0047619047619047,21,57,F,98000012.0,embargo
98000615_2021-10-27,98000615,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6168636363636363,22,58,F,98000003.0,embargo
98000619_2021-10-27,98000619,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6125238095238097,21,65,F,98000593.0,embargo
98000620_2021-10-27,98000620,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.9282380952380952,21,49,F,98000005.0,embargo
98000621_2021-10-27,98000621,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.8243499999999999,20,39,F,98000012.0,embargo
98000622_2021-10-27,98000622,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.5328181818181817,22,19,F,98000003.0,embargo
98000624_2021-10-27,98000624,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.5821363636363636,22,29,F,98000022.0,embargo
98000625_2021-10-27,98000625,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.8548636363636363,22,59,F,98000006.0,embargo
98000626_2021-10-27,98000626,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.40238095238095245,21,24,M,98000005.0,embargo
98000627_2021-10-27,98000627,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.46545454545454545,22,30,F,98000011.0,embargo
98000628_2021-10-27,98000628,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6911363636363635,22,62,F,98000019.0,embargo
98000629_2021-10-27,98000629,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7880454545454545,22,29,F,98000013.0,embargo
98000630_2021-10-27,98000630,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.9633181818181819,22,51,F,98000002.0,embargo
98000631_2021-10-27,98000631,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7095499999999999,20,48,F,98000605.0,embargo
98000634_2021-10-27,98000634,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6743809523809523,21,63,F,98000005.0,embargo
98000635_2021-10-27,98000635,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7249500000000001,20,54,M,98000010.0,embargo
98000637_2021-10-27,98000637,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6150909090909091,22,50,M,98000006.0,embargo
98000639_2021-10-27,98000639,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7286666666666668,21,57,F,98000018.0,embargo
98000640_2021-10-27,98000640,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.8004285714285715,21,47,F,98000010.0,embargo
98000641_2021-10-27,98000641,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,1.0335000000000003,22,34,M,98000605.0,embargo
98000642_2021-10-27,98000642,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.5420952380952382,21,62,M,98000022.0,embargo
98000645_2021-10-27,98000645,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.651,21,61,F,98000011.0,embargo
98000646_2021-10-27,98000646,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,1.1187272727272728,22,55,M,98000680.0,embargo
98000647_2021-10-27,98000647,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7148000000000001,20,47,M,98000021.0,embargo
98000648_2021-10-27,98000648,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,1.1330500000000003,20,49,F,98000024.0,embargo
98000649_2021-10-27,98000649,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7777142857142858,21,29,M,98000004.0,embargo
98000650_2021-10-27,98000650,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,1.028952380952381,21,35,M,98000006.0,embargo
98000652_2021-10-27,98000652,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6325789473684211,19,65,F,98000006.0,embargo
98000655_2021-10-27,98000655,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.5568571428571428,21,27,M,98000006.0,embargo
98000656_2021-10-27,98000656,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7284736842105263,19,44,M,98000012.0,embargo
98000659_2021-10-27,98000659,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.5136363636363637,22,29,F,98000012.0,embargo
98000660_2021-10-27,98000660,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6083181818181818,22,64,M,98000009.0,embargo
98000661_2021-10-27,98000661,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.8047142857142857,21,20,F,98000019.0,embargo
98000663_2021-10-27,98000663,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.805590909090909,22,21,M,98000593.0,embargo
98000666_2021-10-27,98000666,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.5338095238095237,21,31,M,98000674.0,embargo
98000667_2021-10-27,98000667,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6143809523809525,21,63,M,98000017.0,embargo
98000668_2021-10-27,98000668,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7987272727272725,22,42,F,98000015.0,embargo
98000669_2021-10-27,98000669,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.8693809523809525,21,50,F,98000674.0,embargo
98000670_2021-10-27,98000670,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.9711904761904762,21,62,F,98000674.0,embargo
98000671_2021-10-27,98000671,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,1.0148571428571431,21,30,M,98000017.0,embargo
98000672_2021-10-27,98000672,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.60655,20,52,F,98000674.0,embargo
98000673_2021-10-27,98000673,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.632904761904762,21,31,F,98000024.0,embargo
98000674_2021-10-27,98000674,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.9740454545454544,22,44,F,98000351.0,embargo
98000675_2021-10-27,98000675,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7691428571428572,21,27,M,98000009.0,embargo
98000676_2021-10-27,98000676,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.9864545454545454,22,35,F,98000001.0,embargo
98000677_2021-10-27,98000677,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6991428571428571,21,60,M,98000605.0,embargo
98000678_2021-10-27,98000678,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6975909090909092,22,58,F,98000011.0,embargo
98000679_2021-10-27,98000679,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.3859090909090909,22,27,F,98000015.0,embargo
98000680_2021-10-27,98000680,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.5285454545454545,22,59,M,98000216.0,embargo
98000682_2021-10-27,98000682,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.5927727272727273,22,33,F,98000674.0,embargo
98000683_2021-10-27,98000683,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.45952380952380945,21,28,M,98000002.0,embargo
98000684_2021-10-27,98000684,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.937590909090909,22,43,M,98000010.0,embargo
98000685_2021-10-27,98000685,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.5300909090909091,22,26,M,98000553.0,embargo
98000686_2021-10-27,98000686,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6569090909090909,22,39,F,98000015.0,embargo
98000687_2021-10-27,98000687,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.9113181818181819,22,50,F,98000012.0,embargo
98000688_2021-10-27,98000688,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,1.0252272727272729,22,43,F,98000680.0,embargo
98000689_2021-10-27,98000689,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.4532380952380953,21,19,F,98000022.0,embargo
98000690_2021-10-27,98000690,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7060952380952381,21,35,F,98000019.0,embargo
98000691_2021-10-27,98000691,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6188947368421053,19,49,F,98000004.0,embargo
98000693_2021-10-27,98000693,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.42675,20,21,F,98000007.0,embargo
98000694_2021-10-27,98000694,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.519909090909091,22,35,M,98000007.0,embargo
98000695_2021-10-27,98000695,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7602380952380953,21,31,F,98000017.0,embargo
98000696_2021-10-27,98000696,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7076,20,42,M,98000017.0,embargo
98000697_2021-10-27,98000697,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.43376190476190474,21,21,F,98000013.0,embargo
98000698_2021-10-27,98000698,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.8336666666666668,21,26,F,98000006.0,embargo
98000699_2021-10-27,98000699,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.6880952380952381,21,29,F,98000011.0,embargo
98000700_2021-10-27,98000700,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.9520454545454545,22,46,F,98000019.0,embargo
98000701_2021-10-27,98000701,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,1.2075333333333333,15,64,M,98000002.0,embargo
98000702_2021-10-27,98000702,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.8460000000000001,22,39,M,98000012.0,embargo
98000703_2021-10-27,98000703,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.4802857142857142,21,25,F,98000007.0,embargo
98000704_2021-10-27,98000704,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.5853636363636364,22,38,F,98000022.0,embargo
98000705_2021-10-27,98000705,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.7044090909090911,22,27,F,98000022.0,embargo
98000707_2021-10-27,98000707,2021-10-27,2021-09-28,2021-10-27,2021-10-28,2021-11-26,0.41480952380952374,21,54,M,98000003.0,embargo
98000001_2021-11-26,98000001,2021-11-26,2021-10-28,2021-11-26,2021-11-27,2021-12-26,0.8346000000000002,20,40,F,98000216.0,intermediate_holdout
98000002_2021-11-26,98000002,2021-11-26,2021-10-28,2021-11-26,2021-11-27,2021-12-26,0.65825,20,61,F,98000216.0,intermediate_holdout
98000003_2021-11-26,98000003,2021-11-26,2021-10-28,2021-11-26,2021-11-27,2021-12-26,0.7916842105263158,19,20,F,98000216.0,intermediate_holdout
98000004_2021-11-26,98000004,2021-11-26,2021-10-28,2021-11-26,2021-11-27,2021-12-26,0.505611111111111,18,18,F,98000216.0,intermediate_holdout
98000005_2021-11-26,98000005,2021-11-26,2021-10-28,2021-11-26,2021-11-27,2021-12-26,0.6688500000000001,20,59,F,98000216.0,intermediate_holdout
98000006_2021-11-26,98000006,2021-11-26,2021-10-28,2021-11-26,2021-11-27,2021-12-26,0.8335500000000001,20,28,F,98000216.0,intermediate_holdout
98000007_2021-11-26,98000007,2021-11-26,2021-10-28,2021-11-26,2021-11-27,2021-12-26,0.3961578947368421,19,50,M,98000216.0,intermediate_holdout
98000009_2021-11-26,98000009,2021-11-26,2021-10-28,2021-11-26,2021-11-27,2021-12-26,0.9265263157894736,19,28,M,98000443.0,intermediate_holdout
98000010_2021-11-26,98000010,2021-11-26,2021-10-28,2021-11-26,2021-11-27,2021-12-26,0.6760526315789473,19,29,M,98000443.0,intermediate_holdout
98000011_2021-11-26,98000011,2021-11-26,2021-10-28,2021-11-26,2021-11-27,2021-12-26,0.649375,16,46,M,98000443.0,intermediate_holdout
98000012_2021-11-26,98000012,2021-11-26,2021-10-28,2021-11-26,2021-11-27,2021-12-26,0.5779,20,53,F,98000443.0,intermediate_holdout
98000013_2021-11-26,98000013,2021-11-26,2021-10-28,2021-11-26,2021-11-27,2021-12-26,0.8860526315789474,19,38,M,98000443.0,intermediate_holdout
98000015_2021-11-26,98000015,2021-11-26,2021-10-28,2021-11-26,2021-11-27,2021-12-26,0.5350499999999999,20,62,M,98000443.0,intermediate_holdout
98000017_2021-11-26,98000017,2021-11-26,2021-10-28,2021-11-26,2021-11-27,2021-12-26,0.562,20,31,F,98000351.0,intermediate_holdout
98000018_2021-11-26,98000018,2021-11-26,2021-10-28,2021-11-26,2021-11-27,2021-12-26,0.9736999999999998,20,62,M,98000351.0,intermediate_holdout
98000019_2021-11-26,98000019,2021-11-26,2021-10-28,2021-11-26,2021-11-27,2021-12-26,0.40399999999999997,19,25,F,98000351.0,intermediate_holdout
98000021_2021-11-26,98000021,2021-11-26,2021-10-28,2021-11-26,2021-11-27,2021-12-26,0.6359473684210526,19,25,M,98000351.0,intermediate_holdout
98000022_2021-11-26,98000022,2021-11-26,2021-10-28,2021-11-26,2021-11-27,2021-12-26,0.8214444444444443,18,47,F,98000351.0,intermediate_holdout
98000024_2021-11-26,98000024,2021-11-26,2021-10-28,2021-11-26,2021-11-27,2021-12-26,0.9674999999999999,18,45,F,98000351.0,intermediate_holdout
